,rs,baldereschi,N,M,E_CCSD_corr,E_CCSD_s_corr,E_CCSD_os_corr,E_CCSDT_corr,E_CCSDT_s_corr,E_CCSDT_os_corr,E_DCSD_corr,E_DCSD_s_corr,E_DCSD_os_corr,E_DCSDT_corr,E_DCSDT_s_corr,E_DCSDT_os_corr,E_CCSDT_ring_corr,E_CCSDT_ring_s_corr,E_CCSDT_ring_os_corr
125,0.5,False,14,15618,-0.5882051128066373,-0.1391479211828968,-0.4490571916237404,,,,-0.5918279214666449,-0.1402297344861275,-0.4515981869805173,,,,,,
126,0.5,False,14,15762,-0.5882072287483803,-0.1391479393077371,-0.4490592894406431,,,,-0.5918300427782313,-0.1402297548097001,-0.451600287968531,,,,,,
127,0.5,False,14,16050,-0.5882112439908446,-0.1391479714827796,-0.4490632725080649,,,,-0.5918340681645429,-0.14022979116657,-0.4516042769979728,,,,,,
128,0.5,False,14,16242,-0.5882139370857841,-0.1391479933005044,-0.4490659437852796,,,,-0.5918367680898435,-0.1402298157831967,-0.4516069523066467,,,,,,
129,0.5,False,14,16434,-0.588216656727534,-0.1391480146446526,-0.4490686420828813,,,,-0.5918394946585345,-0.1402298399631495,-0.4516096546953849,,,,,,
130,0.5,False,14,16578,-0.5882184964504195,-0.1391480314297255,-0.4490704650206939,,,,-0.5918413390426043,-0.1402298586766956,-0.4516114803659086,,,,,,
131,0.5,False,14,16770,-0.5882210387081819,-0.1391480516655731,-0.4490729870426087,,,,-0.5918438877715333,-0.1402298815620529,-0.4516140062094804,,,,,,
132,0.5,False,14,16818,-0.5882215863874889,-0.1391480569677421,-0.4490735294197467,,,,-0.5918444368416436,-0.140229887450886,-0.4516145493907575,,,,,,
133,0.5,False,14,17202,-0.5882263114033552,-0.1391480928761261,-0.4490782185272292,,,,-0.5918491738290035,-0.1402299282724246,-0.4516192455565788,,,,,,
134,0.5,False,14,17418,-0.5882287521449769,-0.1391481108050682,-0.4490806413399086,,,,-0.5918516206709628,-0.1402299487250413,-0.4516216719459214,,,,,,
135,0.5,False,14,17466,-0.5882292795549552,-0.1391481139550158,-0.4490811655999394,,,,-0.5918521493950125,-0.1402299524179724,-0.4516221969770401,,,,,,
136,0.5,False,14,17658,-0.5882314547373355,-0.1391481306585478,-0.4490833240787877,,,,-0.5918543300813807,-0.1402299713987836,-0.451624358682597,,,,,,
137,0.5,False,14,17850,-0.5882336756014412,-0.1391481470237741,-0.4490855285776671,,,,-0.5918565565876963,-0.1402299900782819,-0.4516265665094143,,,,,,
138,0.5,False,14,18090,-0.5882363423120354,-0.139148165241261,-0.4490881770707743,,,,-0.5918592300288578,-0.1402300110653702,-0.4516292189634875,,,,,,
139,0.5,False,14,18186,-0.5882374019080372,-0.139148172880523,-0.4490892290275142,,,,-0.5918602923178452,-0.140230019810491,-0.4516302725073542,,,,,,
140,0.5,False,14,18342,-0.5882389494847436,-0.1391481861633822,-0.4490907633213614,,,,-0.5918618437949106,-0.1402300347188285,-0.4516318090760821,,,,,,
141,0.5,False,14,18630,-0.5882417931684532,-0.139148208338397,-0.4490935848300561,,,,-0.5918646946489627,-0.1402300598709345,-0.4516346347780283,,,,,,
142,0.5,False,14,18870,-0.588244152596224,-0.1391482257855282,-0.4490959268106957,,,,-0.5918670600047912,-0.1402300797588789,-0.4516369802459122,,,,,,
143,0.5,False,14,18918,-0.5882446096095355,-0.1391482287628809,-0.4490963808466546,,,,-0.5918675181583132,-0.1402300832073036,-0.4516374349510095,,,,,,
144,0.5,False,14,19254,-0.5882479404878938,-0.139148253732525,-0.4490996867553687,,,,-0.5918708574935533,-0.1402301116649884,-0.4516407458285649,,,,,,
145,0.5,False,14,19542,-0.5882507344290886,-0.1391482746486045,-0.449102459780484,,,,-0.5918736585080981,-0.1402301354889338,-0.4516435230191644,,,,,,
146,0.5,False,14,19590,-0.5882511607480602,-0.139148277893537,-0.4491028828545231,,,,-0.5918740858924028,-0.1402301391736063,-0.4516439467187964,,,,,,
147,0.5,False,14,19686,-0.5882519599919684,-0.139148283142291,-0.4491036768496773,,,,-0.5918748871091148,-0.1402301452411492,-0.4516447418679656,,,,,,
148,0.5,False,14,19878,-0.5882536482129916,-0.1391482952841685,-0.449105352928823,,,,-0.5918765795925445,-0.1402301591512574,-0.451646420441287,,,,,,
149,0.5,False,14,20118,-0.5882557730406225,-0.1391483103432361,-0.4491074626973863,,,,-0.5918787097900642,-0.1402301764208161,-0.451648533369248,,,,,,
150,0.5,False,14,20262,-0.5882570097091369,-0.1391483190845806,-0.4491086906245563,,,,-0.5918799495913212,-0.1402301864631911,-0.45164976312813,,,,,,
151,0.5,False,14,20502,-0.5882590013362483,-0.1391483322291227,-0.4491106691071256,,,,-0.591881946233437,-0.140230201687352,-0.4516517445460849,,,,,,
152,0.5,False,14,20790,-0.5882613732340043,-0.1391483484590505,-0.4491130247749538,,,,-0.5918843240934177,-0.1402302203771608,-0.4516541037162568,,,,,,
153,0.5,False,14,20886,-0.5882621732254965,-0.1391483540585224,-0.4491138191669739,,,,-0.591885126114372,-0.1402302268119915,-0.4516548993023805,,,,,,
154,0.5,False,14,21270,-0.588265142585179,-0.1391483739658608,-0.4491167686193181,,,,-0.5918881029441703,-0.140230249824611,-0.4516578531195592,,,,,,
155,0.5,False,14,21558,-0.5882674323876222,-0.1391483897932885,-0.4491190425943337,,,,-0.5918903985453476,-0.1402302680386276,-0.45166013050672,,,,,,
156,0.5,False,14,21654,-0.5882681365661413,-0.1391483942742533,-0.449119742291888,,,,-0.5918911044774329,-0.1402302732460449,-0.4516608312313879,,,,,,
157,0.5,False,14,22038,-0.5882710790668255,-0.1391484138215469,-0.4491226652452785,,,,-0.5918940544330398,-0.1402302958649104,-0.4516637585681292,,,,,,
158,0.5,False,14,22134,-0.5882717758228346,-0.1391484177718111,-0.4491233580510235,,,,-0.5918947529374732,-0.1402303005385188,-0.4516644523989542,,,,,,
159,0.5,False,14,22150,-0.5882718664943694,-0.1391484180593871,-0.4491234484349822,,,,-0.591894843823505,-0.1402303009167512,-0.4516645429067538,,,,,,
160,0.5,False,14,22246,-0.5882724933135293,-0.1391484222817872,-0.4491240710317419,,,,-0.5918954722127817,-0.1402303057980925,-0.4516651664146892,,,,,,
161,0.5,False,14,22726,-0.5882757360576263,-0.1391484431636424,-0.4491272928939838,,,,-0.5918987231047801,-0.1402303300561309,-0.4516683930486492,,,,,,
162,0.5,False,14,22918,-0.5882770594723317,-0.139148451828428,-0.4491286076439036,,,,-0.591900049867028,-0.1402303401007292,-0.4516697097662988,,,,,,
163,0.5,False,14,23026,-0.5882777691578929,-0.1391484566418843,-0.4491293125160085,,,,-0.5919007613412237,-0.1402303456571428,-0.4516704156840809,,,,,,
164,0.5,False,14,23266,-0.5882792956126667,-0.1391484665197745,-0.4491308290928921,,,,-0.5919022916279943,-0.1402303571286002,-0.4516719344993941,,,,,,
165,0.5,False,14,23506,-0.5882808032930378,-0.1391484760512002,-0.4491323272418375,,,,-0.5919038030812205,-0.1402303682214286,-0.4516734348597918,,,,,,
166,0.5,False,14,23674,-0.5882818177479308,-0.1391484824965673,-0.4491333352513634,,,,-0.5919048200892036,-0.140230375735238,-0.4516744443539656,,,,,,
167,0.5,False,14,23962,-0.5882835555007049,-0.1391484936060975,-0.4491350618946074,,,,-0.5919065621973185,-0.1402303886466563,-0.4516761735506622,,,,,,
168,0.5,False,14,24106,-0.5882844213306502,-0.1391484991449409,-0.4491359221857091,,,,-0.5919074302143539,-0.1402303950970352,-0.4516770351173186,,,,,,
169,0.5,False,14,24298,-0.5882855900362463,-0.1391485064846259,-0.4491370835516203,,,,-0.5919086018733211,-0.1402304036556528,-0.4516781982176682,,,,,,
170,0.5,False,14,24394,-0.5882861268837996,-0.1391485097124324,-0.4491376171713671,,,,-0.5919091400548194,-0.1402304074377418,-0.4516787326170776,,,,,,
171,0.5,False,14,24586,-0.5882871858975569,-0.1391485168260757,-0.4491386690714811,,,,-0.5919102017294955,-0.1402304156681128,-0.4516797860613826,,,,,,
172,0.5,False,14,25066,-0.5882899392751396,-0.1391485333502953,-0.4491414059248443,,,,-0.591912962037505,-0.1402304350577599,-0.451682526979745,,,,,,
173,0.5,False,14,25114,-0.5882901823659581,-0.1391485350125488,-0.4491416473534093,,,,-0.5919132057401542,-0.1402304369807403,-0.4516827687594137,,,,,,
174,0.5,False,14,25594,-0.5882927869943981,-0.1391485503285922,-0.4491442366658059,,,,-0.591915816903518,-0.140230455003209,-0.4516853619003089,,,,,,
175,0.5,False,14,25786,-0.5882938308676317,-0.1391485565182425,-0.4491452743493891,,,,-0.5919168634031725,-0.1402304622794133,-0.4516864011237592,,,,,,
176,0.5,False,14,25930,-0.5882945963691175,-0.1391485606037223,-0.4491460357653951,,,,-0.5919176308258487,-0.1402304671609099,-0.4516871636649387,,,,,,
177,0.5,False,14,26074,-0.5882953409509343,-0.1391485653065629,-0.4491467756443713,,,,-0.5919183772865629,-0.1402304726479627,-0.4516879046386002,,,,,,
178,0.5,False,14,26266,-0.5882963271877744,-0.1391485710697615,-0.4491477561180128,,,,-0.5919193660003368,-0.1402304794364107,-0.451688886563926,,,,,,
179,0.5,False,14,26410,-0.5882970608204185,-0.1391485756400478,-0.4491484851803707,,,,-0.5919201014768631,-0.1402304847700619,-0.4516896167068011,,,,,,
180,0.5,False,14,26602,-0.5882979981707067,-0.1391485809374266,-0.44914941723328,,,,-0.5919210411736413,-0.1402304910408659,-0.4516905501327753,,,,,,
181,0.5,False,14,26794,-0.5882989408120581,-0.1391485859166814,-0.4491503548953767,,,,-0.5919219861829357,-0.1402304970013513,-0.4516914891815843,,,,,,
182,0.5,False,14,27034,-0.5883000986781464,-0.1391485925615269,-0.4491515061166194,,,,-0.5919231469686554,-0.1402305048609129,-0.4516926421077425,,,,,,
183,0.5,False,14,27226,-0.5883009899953744,-0.1391485976555994,-0.449152392339775,,,,-0.59192404051495,-0.1402305108792174,-0.4516935296357325,,,,,,
184,0.5,False,14,27610,-0.5883027285679625,-0.1391486078604293,-0.4491541207075331,,,,-0.5919257834559962,-0.1402305229069302,-0.451695260549066,,,,,,
185,0.5,False,14,27898,-0.5883040370705772,-0.1391486152268445,-0.4491554218437326,,,,-0.5919270952474903,-0.1402305316355934,-0.4516965636118968,,,,,,
186,0.5,False,14,27994,-0.5883044731335019,-0.1391486175977543,-0.4491558555357475,,,,-0.5919275324102635,-0.1402305344617956,-0.4516969979484678,,,,,,
187,0.5,False,14,28294,-0.58830573789373,-0.1391486245081123,-0.4491571133856176,,,,-0.5919288003345603,-0.1402305426953278,-0.4516982576392325,,,,,,
188,0.5,False,14,28486,-0.5883065001493273,-0.1391486287772498,-0.4491578713720774,,,,-0.5919295644807611,-0.1402305477568503,-0.4516990167239108,,,,,,
189,0.5,False,14,28726,-0.5883075209983101,-0.1391486345588301,-0.44915888643948,,,,-0.5919305878938452,-0.1402305546009182,-0.4517000332929269,,,,,,
190,0.5,False,14,28822,-0.5883079026071066,-0.1391486365740042,-0.4491592660331023,,,,-0.5919309704475973,-0.1402305570096768,-0.4517004134379205,,,,,,
191,0.5,False,14,29062,-0.5883088804278049,-0.1391486420368751,-0.4491602383909298,,,,-0.5919319507227848,-0.1402305634964566,-0.4517013872263281,,,,,,
192,0.5,False,14,29542,-0.588310816520068,-0.1391486524455079,-0.4491621640745601,,,,-0.5919338916596557,-0.1402305759166104,-0.4517033157430453,,,,,,
193,0.5,False,14,29590,-0.5883109897502781,-0.1391486535641678,-0.4491623361861102,,,,-0.5919340653247598,-0.1402305772211975,-0.4517034881035622,,,,,,
194,0.5,False,14,29878,-0.5883121028937152,-0.1391486599181793,-0.4491634429755358,,,,-0.5919351812629691,-0.1402305847396061,-0.4517045965233629,,,,,,
195,0.5,False,14,30310,-0.5883137723449463,-0.1391486688716774,-0.4491651034732688,,,,-0.5919368549090788,-0.1402305954381407,-0.451706259470938,,,,,,
196,0.5,False,14,30406,-0.5883141387720149,-0.1391486710662225,-0.4491654677057923,,,,-0.591937222258115,-0.1402305980146157,-0.4517066242434991,,,,,,
197,0.5,False,14,30550,-0.5883146807919701,-0.1391486738120988,-0.4491660069798713,,,,-0.5919377656357518,-0.1402306013245723,-0.4517071643111795,,,,,,
198,0.5,False,14,30838,-0.5883157517715651,-0.1391486793138878,-0.4491670724576773,,,,-0.5919388392982898,-0.1402306079408332,-0.4517082313574566,,,,,,
199,0.5,False,14,31030,-0.5883164591378864,-0.1391486831530713,-0.449167775984815,,,,-0.5919395484387772,-0.1402306125165762,-0.4517089359222009,,,,,,
200,0.5,False,14,31318,-0.5883174695470803,-0.13914868857359,-0.4491687809734902,,,,-0.5919405613839319,-0.1402306189948522,-0.4517099423890796,,,,,,
201,0.5,False,14,31582,-0.5883183772551792,-0.1391486933293972,-0.449169683925782,,,,-0.5919414713648106,-0.1402306246972541,-0.4517108466675565,,,,,,
202,0.5,False,14,31790,-0.5883190701819793,-0.1391486967039089,-0.4491703734780704,,,,-0.5919421660141512,-0.1402306287892821,-0.451711537224869,,,,,,
203,0.5,False,14,31934,-0.5883195531186503,-0.1391486991840712,-0.449170853934579,,,,-0.5919426501642555,-0.1402306317778671,-0.4517120183863883,,,,,,
204,0.5,False,14,32270,-0.5883206576220089,-0.1391487047624328,-0.4491719528595761,,,,-0.5919437574298655,-0.1402306385093104,-0.451713118920555,,,,,,
205,0.5,False,14,32558,-0.5883215939468209,-0.1391487092273244,-0.4491728847194964,,,,-0.5919446960893167,-0.1402306439458725,-0.451714052143444,,,,,,
206,0.5,False,14,32750,-0.5883222304527259,-0.1391487124303697,-0.4491735180223561,,,,-0.5919453341971597,-0.1402306478138317,-0.4517146863833279,,,,,,
207,0.5,False,14,33038,-0.5883231501560315,-0.139148716792154,-0.4491744333638775,,,,-0.5919462562010017,-0.1402306531325087,-0.451715603068493,,,,,,
208,0.5,False,14,33326,-0.5883240342212981,-0.1391487215419073,-0.4491753126793908,,,,-0.5919471424815121,-0.1402306588118191,-0.4517164836696929,,,,,,
209,0.5,False,14,33662,-0.5883250834525829,-0.1391487266367091,-0.4491763568158738,,,,-0.5919481943427733,-0.1402306649992344,-0.4517175293435389,,,,,,
210,0.5,False,14,33758,-0.5883253828205961,-0.1391487280669159,-0.44917665475368,,,,-0.5919484944637073,-0.1402306667421344,-0.4517178277215729,,,,,,
211,0.5,False,14,34142,-0.5883265545574208,-0.1391487338989001,-0.4491778206585206,,,,-0.5919496691423365,-0.1402306737965714,-0.451718995345765,,,,,,
212,0.5,False,14,34154,-0.5883265768985294,-0.1391487340998683,-0.4491778427986611,,,,-0.5919496915360243,-0.1402306740218695,-0.4517190175141546,,,,,,
213,0.5,False,14,34538,-0.5883276448333578,-0.1391487393154724,-0.4491789055178853,,,,-0.5919507621239869,-0.1402306803475772,-0.4517200817764096,,,,,,
214,0.5,False,14,34730,-0.5883281815126624,-0.1391487418840025,-0.4491794396286599,,,,-0.591951300139618,-0.140230683472709,-0.451720616666909,,,,,,
215,0.5,False,14,34922,-0.588328738350387,-0.1391487446263536,-0.4491799937240334,,,,-0.5919518583777181,-0.1402306867968638,-0.4517211715808543,,,,,,
216,0.5,False,14,35114,-0.5883292564518904,-0.1391487473177213,-0.449180509134169,,,,-0.5919523777786557,-0.1402306900364661,-0.4517216877421895,,,,,,
217,0.5,False,14,35546,-0.5883304426923408,-0.1391487533108714,-0.4491816893814693,,,,-0.5919535669920604,-0.1402306972693777,-0.4517228697226826,,,,,,
218,0.5,False,14,35690,-0.5883308200449213,-0.1391487550165986,-0.4491820650283226,,,,-0.5919539452804214,-0.1402306993655111,-0.4517232459149103,,,,,,
219,0.5,False,14,35882,-0.5883313247317445,-0.1391487573994105,-0.449182567332334,,,,-0.591954451224687,-0.1402307022725639,-0.4517237489521231,,,,,,
220,0.5,False,14,36074,-0.5883318081891536,-0.1391487598836926,-0.4491830483054609,,,,-0.5919549358916916,-0.1402307052679871,-0.4517242306237043,,,,,,
221,0.5,False,14,36554,-0.5883330503901021,-0.1391487656396646,-0.4491842847504374,,,,-0.5919561811949218,-0.1402307123157609,-0.4517254688791609,,,,,,
222,0.5,False,14,36650,-0.5883332852837193,-0.1391487665754175,-0.4491845187083016,,,,-0.5919564166677729,-0.140230713493889,-0.4517257031738839,,,,,,
223,0.5,False,14,36698,-0.5883334015699968,-0.1391487671181534,-0.4491846344518433,,,,-0.5919565332411416,-0.1402307141566222,-0.4517258190845193,,,,,,
224,0.5,False,14,37226,-0.588334731123485,-0.1391487732733248,-0.4491859578501601,,,,-0.5919578661227634,-0.1402307217010692,-0.4517271444216941,,,,,,
225,0.5,False,14,37610,-0.5883356970896094,-0.1391487776232672,-0.4491869194663421,,,,-0.5919588345086442,-0.1402307270579519,-0.4517281074506922,,,,,,
226,0.5,False,14,37706,-0.5883359135422114,-0.1391487786746782,-0.4491871348675331,,,,-0.5919590514984319,-0.1402307283371074,-0.4517283231613244,,,,,,
227,0.5,False,14,37898,-0.5883363817614575,-0.1391487809094469,-0.4491876008520106,,,,-0.591959520892789,-0.1402307310606131,-0.4517287898321759,,,,,,
228,0.5,False,14,38186,-0.5883370529680003,-0.1391487839335315,-0.4491882690344687,,,,-0.5919601937734053,-0.1402307347860905,-0.4517294589873147,,,,,,
229,0.5,False,14,38426,-0.5883376192709144,-0.1391487865562102,-0.4491888327147041,,,,-0.5919607614929284,-0.1402307379984899,-0.4517300234944385,,,,,,
230,0.5,False,14,38618,-0.5883380766504894,-0.1391487887088929,-0.4491892879415965,,,,-0.5919612200212186,-0.140230740629145,-0.4517304793920736,,,,,,
231,0.5,False,14,38762,-0.5883384034499268,-0.1391487902799025,-0.4491896131700242,,,,-0.5919615476401223,-0.1402307425445161,-0.4517308050956061,,,,,,
232,0.5,False,14,39098,-0.5883391748933231,-0.139148793664454,-0.4491903812288691,,,,-0.59196232101467,-0.1402307467333252,-0.4517315742813447,,,,,,
233,0.5,False,14,39194,-0.5883393940151098,-0.1391487945866891,-0.4491905994284206,,,,-0.5919625406860889,-0.1402307478843187,-0.4517317928017701,,,,,,
234,0.5,False,14,39674,-0.5883404240024166,-0.1391487990737343,-0.4491916249286823,,,,-0.5919635732344681,-0.1402307534439331,-0.451732819790535,,,,,,
235,0.5,False,14,39866,-0.588340840210922,-0.1391488009432251,-0.4491920392676969,,,,-0.5919639904821026,-0.1402307557464277,-0.4517332347356749,,,,,,
236,0.5,False,14,40010,-0.5883411502199993,-0.1391488022618738,-0.4491923479581255,,,,-0.5919643012645468,-0.140230757387671,-0.4517335438768757,,,,,,
237,0.5,False,14,40394,-0.5883419719464347,-0.1391488057535322,-0.4491931661929025,,,,-0.591965125047865,-0.1402307617364457,-0.4517343633114193,,,,,,
238,0.5,False,14,40682,-0.5883425806465328,-0.13914880839282,-0.4491937722537127,,,,-0.5919657352710496,-0.1402307650103983,-0.4517349702606512,,,,,,
239,0.5,False,14,40754,-0.5883427142739863,-0.1391488089991023,-0.449193905274884,,,,-0.5919658692270235,-0.1402307657558784,-0.4517351034711451,,,,,,
240,0.5,False,14,40958,-0.5883430988073524,-0.1391488106113194,-0.4491942881960329,,,,-0.5919662547119289,-0.1402307677704097,-0.4517354869415191,,,,,,
241,0.5,False,14,41438,-0.5883440385666381,-0.1391488148249435,-0.4491952237416946,,,,-0.591967196816951,-0.1402307729680173,-0.4517364238489336,,,,,,
242,0.5,False,14,41630,-0.5883444050730797,-0.139148816390882,-0.4491955886821976,,,,-0.5919675642325651,-0.1402307749136067,-0.4517367893189584,,,,,,
243,0.5,False,14,41726,-0.588344579188131,-0.1391488171230525,-0.4491957620650784,,,,-0.5919677387791076,-0.1402307758291533,-0.4517369629499542,,,,,,
244,0.5,False,14,42158,-0.5883454214088539,-0.1391488208189379,-0.449196600589916,,,,-0.5919685831101006,-0.1402307804070087,-0.4517378027030918,,,,,,
245,0.5,False,14,42494,-0.5883460627448736,-0.1391488236034544,-0.449197239141419,,,,-0.5919692260456775,-0.1402307838589356,-0.4517384421867418,,,,,,
246,0.5,False,14,42734,-0.5883465138634589,-0.1391488255762091,-0.4491976882872498,,,,-0.5919696782944938,-0.1402307863054506,-0.4517388919890431,,,,,,
247,0.5,False,14,43118,-0.5883472071436076,-0.1391488285016121,-0.4491983786419954,,,,-0.5919703732932727,-0.1402307899495237,-0.451739583343749,,,,,,
248,0.5,False,14,43262,-0.5883474677440264,-0.1391488296892989,-0.4491986380547275,,,,-0.5919706345461804,-0.1402307914119124,-0.4517398431342678,,,,,,
249,0.5,False,14,43646,-0.5883481796961985,-0.139148832690953,-0.4491993470052454,,,,-0.5919713482820663,-0.1402307951569203,-0.451740553125146,,,,,,
250,0.5,False,14,43758,-0.5883483798326388,-0.1391488334685108,-0.4491995463641278,,,,-0.5919715489164126,-0.1402307961426019,-0.4517407527738106,,,,,,
251,0.5,False,14,43950,-0.5883487239911904,-0.1391488348297018,-0.4491998891614887,,,,-0.5919718939336973,-0.1402307978623406,-0.4517410960713567,,,,,,
252,0.5,False,14,44238,-0.58834922436353,-0.1391488368401696,-0.4492003875233603,,,,-0.5919723955486476,-0.1402308003924318,-0.4517415951562157,,,,,,
253,0.5,False,14,44286,-0.5883493030882688,-0.1391488370876046,-0.4492004660006642,,,,-0.5919724744669215,-0.140230800721149,-0.4517416737457724,,,,,,
254,0.5,False,14,44670,-0.5883499577255995,-0.1391488398596249,-0.4492011178659746,,,,-0.5919731307429246,-0.1402308041815304,-0.4517423265613942,,,,,,
255,0.5,False,14,45150,-0.5883507562260417,-0.1391488431503035,-0.4492019130757382,,,,-0.591973931231168,-0.1402308083049236,-0.4517431229262443,,,,,,
